condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,learned_features,1000,200920,0.6668076846506072,0.6699781007366116,-0.003170416086004324,0.6654337732251239,0.6693862787928259,-0.003952505567701992,0.6678796418034247,0.6725098727978169,-0.004630230994392193,0.6643696212677396,0.6674421259110751,-0.0030725046433355274,0.8605392155665336,0.8594069174331365,0.0011322981333971027,0.7175666552952046,0.7184433747468705,-0.0008767194516658972,,,,,,,,,,0.6382262138647208,0.5134717934325007,0.12475442043222007,0.3322267569181764,0.3066494127015727,0.02557734421660368
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,200920,0.6660860043798527,0.6699781007366116,-0.0038920963567589117,0.6654471279035943,0.6693862787928259,-0.00393915088923158,0.6726634977817488,0.6725098727978169,0.00015362498393189927,0.6613540370778692,0.6674421259110751,-0.006088088833205885,0.8545300133428729,0.8594069174331365,-0.004876904090263534,0.7125925338774965,0.7184433747468705,-0.00585084086937393,,,,,,,,,,0.5982879595846197,0.5134717934325007,0.08481616615211895,0.2959585904837746,0.3066494127015727,-0.010690822217798102
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,200920,0.6916633485964563,0.6794346008361537,0.012228747760302583,0.6899024310776272,0.6768900138638626,0.01301241721376456,0.6930655661472381,0.6789624232828977,0.014103142864340446,0.6876955560727703,0.6760834124569942,0.011612143615776116,0.8711301460590243,0.8651930205038767,0.005937125555147582,0.7396719477774878,0.7284554086261602,0.011216539151327587,,,,,,,,,,0.6227336514173449,0.6185517822060062,0.0041818692113387845,0.2604817837945451,0.237422854867609,0.023058928926936118
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,200920,0.6497710531554848,0.6794346008361537,-0.029663547680668922,0.6471340967871742,0.6768900138638626,-0.029755917076688454,0.651641871924559,0.6789624232828977,-0.027320551358338663,0.6441463232643927,0.6760834124569942,-0.03193708919260152,0.8479091532648967,0.8651930205038767,-0.01728386723898001,0.6845663691507808,0.7284554086261602,-0.043889039475379366,,,,,,,,,,0.539854055571148,0.6185517822060062,-0.07869772663485819,0.287985267768266,0.237422854867609,0.050562412900656994
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,200920,0.6673452120246864,0.6794346008361537,-0.012089388811467261,0.6663764832282166,0.6768900138638626,-0.010513530635645973,0.67045092737175,0.6789624232828977,-0.008511495911147637,0.6644965221123927,0.6760834124569942,-0.011586890344601475,0.8577478364024933,0.8651930205038767,-0.007445184101383395,0.7200266592993527,0.7284554086261602,-0.008428749326807483,,,,,,,,,,0.6619983160258209,0.6185517822060062,0.04344653381981478,0.2734620744574955,0.237422854867609,0.036039219589886484
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,200920,0.6758660163249054,0.6794346008361537,-0.0035685845112483072,0.673076791424523,0.6768900138638626,-0.0038132224393395697,0.6751811507781527,0.6789624232828977,-0.0037812725047450257,0.672773943872903,0.6760834124569942,-0.003309468584091202,0.8629829808189199,0.8651930205038767,-0.0022100396849568105,0.7255612601098773,0.7284554086261602,-0.0028941485162828906,,,,,,,,,,0.6568060623070446,0.6185517822060062,0.038254280101038485,0.2299571968942863,0.237422854867609,-0.007465657973322715
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,none,1000,177196,0.6571705907582563,0.6683785187024538,-0.011207927944197449,0.6542007045228962,0.6670827871916488,-0.01288208266875257,0.658822989163209,0.6697719732794186,-0.010948984116209592,0.6509637776115325,0.6654343593772838,-0.014470581765751334,0.8545703240897357,0.8642165776121219,-0.009646253522386239,0.6993476671462946,0.7278001632050313,-0.028452496058736676,,,,,,,,,,0.5213801934157766,0.6263773292448698,-0.1049971358290932,0.2900291202961692,0.2286959073568252,0.06133321293934396
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,none,1000,177196,0.6056118648276485,0.6683785187024538,-0.06276665387480529,0.5984027344790579,0.6670827871916488,-0.06868005271259092,0.6096467230200707,0.6697719732794186,-0.060125250259347895,0.5928058683808848,0.6654343593772838,-0.07262849099639901,0.81542900862701,0.8642165776121219,-0.04878756898511194,0.6279451852230612,0.7278001632050313,-0.09985497798197007,,,,,,,,,,0.5658927789197021,0.6263773292448698,-0.06048455032516764,0.3263843427616876,0.2286959073568252,0.09768843540486238
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,none,1000,177196,0.6600092552879298,0.6683785187024538,-0.008369263414524042,0.6576569659547111,0.6670827871916488,-0.009425821236937693,0.6668939122807293,0.6697719732794186,-0.002878060998689369,0.6527710549413788,0.6654343593772838,-0.01266330443590502,0.8538234207004191,0.8642165776121219,-0.010393156911702839,0.7027807596884135,0.7278001632050313,-0.0250194035166178,,,,,,,,,,0.6148532533611888,0.6263773292448698,-0.011524075883680984,0.2194744802365741,0.2286959073568252,-0.009221427120251119
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,none,1000,177196,0.6684857445992008,0.6683785187024538,0.00010722589674705407,0.6666844749103839,0.6670827871916488,-0.00039831228126496754,0.669714020872323,0.6697719732794186,-5.795240709560723e-05,0.6647473134085133,0.6654343593772838,-0.00068704596877045,0.8651390843687459,0.8642165776121219,0.0009225067566239753,0.7282830342972875,0.7278001632050313,0.0004828710922561985,,,,,,,,,,0.7054789904639956,0.6263773292448698,0.07910166121912587,0.2123016320910178,0.2286959073568252,-0.016394275265807418
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,learned_features,1000,177196,0.6655003498950315,0.6691065261066841,-0.003606176211652601,0.6638213015417782,0.667872025398571,-0.004050723856792837,0.6682518214007316,0.6718736324696606,-0.003621811068929004,0.6612228857749896,0.6654649194015501,-0.004242033626560504,0.8556000992111941,0.8582310306673085,-0.0026309314561144825,0.7119116456883232,0.7164010092257912,-0.004489363537467983,,,,,,,,,,0.5688917343397244,0.5023587289820399,0.06653300535768447,0.2830876543488566,0.3000801372491478,-0.016992482900291206
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,learned_features,1000,177196,0.5997765186573061,0.6691065261066841,-0.069330007449378,0.5947655569599803,0.667872025398571,-0.0731064684385907,0.6016000657346937,0.6718736324696606,-0.07027356673496687,0.5904393511408035,0.6654649194015501,-0.07502556826074658,0.8179462365176323,0.8582310306673085,-0.04028479414967623,0.6261879516277928,0.7164010092257912,-0.09021305759799836,,,,,,,,,,0.5304276038683156,0.5023587289820399,0.02806887488627563,0.3336926341452403,0.3000801372491478,0.033612496896092525
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,learned_features,1000,177196,0.6722781552630985,0.6691065261066841,0.003171629156414446,0.6712781826520811,0.667872025398571,0.0034061572535100115,0.675080964877369,0.6718736324696606,0.0032073324077084298,0.6687819652601265,0.6654649194015501,0.003317045858576395,0.8607182274543815,0.8582310306673085,0.002487196787072987,0.7232932163674546,0.7164010092257912,0.006892207141663387,,,,,,,,,,0.5843414091720861,0.5023587289820399,0.08198268019004618,0.2429513081559403,0.3000801372491478,-0.05712882909320749
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,177196,0.6691065261066841,0.6691065261066841,0.0,0.667872025398571,0.667872025398571,0.0,0.6718736324696606,0.6718736324696606,0.0,0.6654649194015501,0.6654649194015501,0.0,0.8582310306673085,0.8582310306673085,0.0,0.7164010092257912,0.7164010092257912,0.0,,,,,,,,,,0.5023587289820399,0.5023587289820399,0.0,0.3000801372491478,0.3000801372491478,0.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,177196,0.6639935438723221,0.6667475563782478,-0.0027540125059256626,0.6616305016814914,0.6642893647000616,-0.0026588630185702122,0.6687463881865165,0.67015838038881,-0.0014119922022934883,0.6578499187134756,0.6609667198610235,-0.003116801147547865,0.8553687545078794,0.8582858587525548,-0.0029171042446753948,0.7102868399487197,0.7165395986086736,-0.006252758659953894,,,,,,,,,,0.618913636823129,0.6293088924082623,-0.010395255585133212,0.281259170635906,0.3057066750942459,-0.02444750445833993
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,177196,0.6603027156369218,0.6667475563782478,-0.006444840741326008,0.6579020303324008,0.6642893647000616,-0.006387334367660813,0.6656805107829697,0.67015838038881,-0.00447786960584029,0.6542827935463738,0.6609667198610235,-0.006683926314649757,0.8590842118383482,0.8582858587525548,0.0007983530857933463,0.7150337630874096,0.7165395986086736,-0.0015058355212639318,,,,,,,,,,0.5332412305826061,0.6293088924082623,-0.09606766182565618,0.2897130860741777,0.3057066750942459,-0.015993589020068255
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,177196,0.6470405652497799,0.6667475563782478,-0.019706991128467855,0.6437711229678653,0.6642893647000616,-0.020518241732196296,0.6531704221757499,0.67015838038881,-0.016987958213060095,0.6389490628741714,0.6609667198610235,-0.022017656986852097,0.8467740509119456,0.8582858587525548,-0.011511807840609234,0.6887851115993625,0.7165395986086736,-0.027754487009311046,,,,,,,,,,0.6344475519762779,0.6293088924082623,0.005138659568015624,0.2656211201155782,0.3057066750942459,-0.040085554978667726
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,177196,0.6649924377525452,0.6667475563782478,-0.0017551186257025453,0.6623043801050784,0.6642893647000616,-0.001984984594983197,0.6685962626381017,0.67015838038881,-0.0015621177507083583,0.6585662774735512,0.6609667198610235,-0.002400442387472279,0.857630914406295,0.8582858587525548,-0.0006549443462597893,0.7155900255547936,0.7165395986086736,-0.0009495730538799929,,,,,,,,,,0.6784041513630084,0.6293088924082623,0.04909525895474609,0.2903112937086616,0.3057066750942459,-0.015395381385584328
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,none,1000,236550,0.6514986260832805,0.6545254703022617,-0.0030268442189812506,0.6493910673076677,0.6534675847052287,-0.004076517397560986,0.6502173514409014,0.6541735972635812,-0.003956245822679727,0.6499207670561216,0.65442993565118,-0.004509168595058455,0.8536565200615667,0.85261681246903,0.0010397075925366872,0.6930017799791011,0.6997857216216175,-0.006783941642516389,,,,,,,,,,,,,0.253012048192771,0.2128514056224899,0.040160642570281124
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hddm_w,none,1000,236550,0.6485098287888396,0.6545254703022617,-0.006015641513422154,0.6462053168382128,0.6534675847052287,-0.0072622678670158924,0.6480487130133945,0.6541735972635812,-0.006124884250186646,0.646668592055052,0.65442993565118,-0.007761343596128012,0.8535625880099504,0.85261681246903,0.0009457755409204571,0.6945709734743172,0.6997857216216175,-0.005214748147300274,,,,,,,,,,,,,0.285140562248996,0.2128514056224899,0.07228915662650609
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hellinger,none,1000,236550,0.6193236102303953,0.6545254703022617,-0.03520186007186643,0.6183194499876218,0.6534675847052287,-0.035148134717606916,0.6189793863818334,0.6541735972635812,-0.03519421088174779,0.6186502625257766,0.65442993565118,-0.03577967312540342,0.8317757617534297,0.85261681246903,-0.020841050715600273,0.6594043842865539,0.6997857216216175,-0.04038133733506355,,,,,,,,,,,,,0.253012048192771,0.2128514056224899,0.040160642570281124
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,d3_oof,none,1000,236550,0.6688184316212217,0.6545254703022617,0.014292961318959962,0.6677339218959334,0.6534675847052287,0.014266337190704692,0.6683334603654539,0.6541735972635812,0.014159863101872783,0.6684808492894339,0.65442993565118,0.014050913638253837,0.8600617505858219,0.85261681246903,0.0074449381167919215,0.7146102655962039,0.6997857216216175,0.014824543974586435,,,,,,,,,,,,,0.2128514056224899,0.2128514056224899,0.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,learned_features,1000,236550,0.6419150285351934,0.6477573451701543,-0.00584231663496082,0.6398653440653015,0.6459322381590558,-0.0060668940937542715,0.6416330809134869,0.6474474114535875,-0.00581433054010061,0.640649569896274,0.6463572005601865,-0.005707630663912555,0.84546157298588,0.8489797204310232,-0.003518147445143227,0.6881176446640784,0.6954805159123703,-0.007362871248291825,,,,,,,,,,,,,0.2612132741492285,0.2233650391037835,0.03784823504544502
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hddm_w,learned_features,1000,236550,0.6412470936377087,0.6477573451701543,-0.0065102515324455545,0.6397445938984486,0.6459322381590558,-0.006187644260607139,0.6416711981243364,0.6474474114535875,-0.005776213329251156,0.6409003430587743,0.6463572005601865,-0.005456857501412227,0.8428129158730304,0.8489797204310232,-0.006166804557992789,0.675628137576781,0.6954805159123703,-0.019852378335589282,,,,,,,,,,,,,0.2918283660959628,0.2233650391037835,0.0684633269921793
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hellinger,learned_features,1000,236550,0.6451236525047559,0.6477573451701543,-0.0026336926653983683,0.6435926150632001,0.6459322381590558,-0.0023396230958556696,0.6448310645310773,0.6474474114535875,-0.0026163469225102265,0.6441924053125957,0.6463572005601865,-0.002164795247590834,0.8474767860904611,0.8489797204310232,-0.0015029343405621454,0.6921513291929124,0.6954805159123703,-0.0033291867194578106,,,,,,,,,,,,,0.2233481293595434,0.2233650391037835,-1.6909744240095614e-05
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,d3_oof,learned_features,1000,236550,0.6430099344747411,0.6477573451701543,-0.004747410695413179,0.6414260204056281,0.6459322381590558,-0.004506217753427633,0.6426865223387045,0.6474474114535875,-0.004760889114883038,0.6420045144313872,0.6463572005601865,-0.004352686128799355,0.8459440287509441,0.8489797204310232,-0.003035691680079111,0.6891281849930756,0.6954805159123703,-0.0063523309192946575,,,,,,,,,,,,,0.234867892623124,0.2233650391037835,0.011502853519340495
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,learned_features_label,1000,236550,0.6562544916508137,0.6599957725639399,-0.0037412809131261993,0.6545599391064215,0.6586287030245633,-0.004068763918141816,0.6569511346932042,0.6609282199510017,-0.003977085257797497,0.6562839888603018,0.6604534904814356,-0.004169501621133831,0.8532939262926803,0.8539927082949211,-0.0006987820022408275,0.7004566606301902,0.7035750049142591,-0.0031183442840688747,,,,,,,,,,,,,0.2628281547241598,0.2086535616148805,0.05417459310927933
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hddm_w,learned_features_label,1000,236550,0.6506362291270344,0.6599957725639399,-0.009359543436905482,0.6493329175729226,0.6586287030245633,-0.009295785451640781,0.6524349016037203,0.6609282199510017,-0.008493318347281398,0.651168674165501,0.6604534904814356,-0.009284816315934696,0.8500485561357685,0.8539927082949211,-0.00394415215915267,0.6956936322705949,0.7035750049142591,-0.007881372643664175,,,,,,,,,,,,,0.320574931304164,0.2086535616148805,0.11192136968928348
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hellinger,learned_features_label,1000,236550,0.6637920101458465,0.6599957725639399,0.003796237581906614,0.6620911353329144,0.6586287030245633,0.003462432308351082,0.6643796107239827,0.6609282199510017,0.0034513907729809556,0.6641503327440144,0.6604534904814356,0.0036968422625787145,0.8573774062433125,0.8539927082949211,0.0033846979483913575,0.705298118013117,0.7035750049142591,0.0017231130988579757,,,,,,,,,,,,,0.2824984147114774,0.2086535616148805,0.07384485309659691
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,d3_oof,learned_features_label,1000,236550,0.6599957725639399,0.6599957725639399,0.0,0.6586287030245633,0.6586287030245633,0.0,0.6609282199510017,0.6609282199510017,0.0,0.6604534904814356,0.6604534904814356,0.0,0.8539927082949211,0.8539927082949211,0.0,0.7035750049142591,0.7035750049142591,0.0,,,,,,,,,,,,,0.2086535616148805,0.2086535616148805,0.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,RBF_I__base_s2,2.0,adwin,none,1000,236550,0.6535912069329951,0.6536503910378355,-5.918410484040404e-05,0.6532648696722966,0.6533524325268155,-8.756285451894108e-05,0.6549107961272287,0.6548017605810155,0.00010903554621322087,0.6545433751920375,0.6546790673791332,-0.00013569218709563735,0.8482122043021277,0.8488451497825154,-0.0006329454803876144,0.6945648984614704,0.6966356045005384,-0.0020707060390680043,,,,,,,,,,0.8317654657268821,0.8394316362921569,-0.007666170565274744,0.1687527060451181,0.1606557213880829,0.008096984657035206
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,RBF_I__base_s2,2.0,hddm_w,none,1000,236550,0.6357302895793702,0.6536503910378355,-0.017920101458465343,0.6344603647655453,0.6533524325268155,-0.01889206776127017,0.6364759638970017,0.6548017605810155,-0.018325796684013795,0.6364831014934587,0.6546790673791332,-0.018195965885674514,0.8357777042407237,0.8488451497825154,-0.013067445541791622,0.6690162760097047,0.6966356045005384,-0.027619328490833706,,,,,,,,,,0.7475499143523069,0.8394316362921569,-0.09188172193985,0.2578394438113059,0.1606557213880829,0.09718372242322301
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,RBF_I__base_s2,2.0,hellinger,none,1000,236550,0.6466074825618262,0.6536503910378355,-0.007042908476009302,0.6461872312477055,0.6533524325268155,-0.007165201279110023,0.6476533951627597,0.6548017605810155,-0.007148365418255809,0.6469860584252423,0.6546790673791332,-0.007693008953890912,0.8448208611505035,0.8488451497825154,-0.004024288632011874,0.690646118405223,0.6966356045005384,-0.005989486095315355,,,,,,,,,,0.8125017550756789,0.8394316362921569,-0.02692988121647799,0.1889777494662559,0.1606557213880829,0.028322028078172995
