stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,adwin,q_alarm_27,instance,moderate,0.05,1,0.55353170404324,0.5595182872435325,0.8052437340382219,0.19294471361788212,0.0,57000.0,2.8585534666082824,,
RBF_I,adwin,q_alarm_27,instance,severe,0.05,1,0.5171596563423677,0.5228724353256021,0.784198418801217,0.21734253399868333,0.0,57000.0,2.813554916594876,,
RBF_I,adwin,q_alarm_27,splice,moderate,0.05,1,0.5294536414062101,0.532565229346462,0.691297397426904,0.24444490879702513,0.0,57000.0,2.7876993745943763,,
RBF_I,adwin,q_alarm_27,splice,severe,0.05,1,0.5306200057111,0.5365696418738538,0.6373265430598944,0.25817539291999625,0.0,57000.0,2.7704993584018665,,
RBF_I,adwin,q_alarm_37,clean,none,0.05,1,0.5516754407325555,0.5553541480820696,,0.4813559322033898,30.6,57000.0,2.3022774415963796,,
RBF_I,adwin,q_alarm_37,concept,moderate,0.05,1,0.5321600761036482,0.5368550859478807,0.3816153834882273,0.4886983158288551,29.0,57000.0,2.283910275204107,,
RBF_I,adwin,q_alarm_37,concept,severe,0.05,1,0.5250760927673763,0.529596998505911,0.20919207832872905,0.5123363148702746,24.6,57000.0,2.293492391600739,,
RBF_I,adwin,q_alarm_37,instance,moderate,0.05,1,0.5357078947012107,0.5397537912578055,0.46255827982732517,0.5312609429970372,27.6,57000.0,2.3029493083944543,,
RBF_I,adwin,q_alarm_37,instance,severe,0.05,1,0.5087061632651432,0.5141338090990187,0.46641468122779906,0.5317326352459721,27.6,57000.0,2.2847513166023417,,
RBF_I,adwin,q_alarm_37,splice,moderate,0.05,1,0.5305381353490295,0.5350608877677316,0.3775790201579911,0.4800037330696346,29.4,57000.0,2.2900894166028594,,
RBF_I,adwin,q_alarm_37,splice,severe,0.05,1,0.5222078459482569,0.5266805707908608,0.22477964516769072,0.4993928923094277,25.4,57000.0,2.29992620840203,,
RBF_I,adwin,q_alarm_47,clean,none,0.05,1,0.5516754407325555,0.5553541480820696,,0.4813559322033898,30.6,57000.0,2.299524525005836,,
RBF_I,adwin,q_alarm_47,concept,moderate,0.05,1,0.5321600761036482,0.5368550859478807,0.3816153834882273,0.4886983158288551,29.0,57000.0,2.2961140586063267,,
RBF_I,adwin,q_alarm_47,concept,severe,0.05,1,0.5250760927673763,0.529596998505911,0.20919207832872905,0.5123363148702746,24.6,57000.0,2.286471057997551,,
RBF_I,adwin,q_alarm_47,instance,moderate,0.05,1,0.5357078947012107,0.5397537912578055,0.46255827982732517,0.5312609429970372,27.6,57000.0,2.2959246667975095,,
