stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,hellinger,q_alarm_persistence_17,0.05,5,0.5195508887603142,0.5263484983645554,0.5427651590971126,0.4633440261796147,5.5,57000.0,2.595638020662591,,
RBF_I,hellinger,q_alarm_persistence_27,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.9207539650039207,,
RBF_I,hellinger,q_alarm_persistence_27,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.856888096993013,,
RBF_I,hellinger,q_alarm_persistence_27,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.9207620971671227,,
RBF_I,hellinger,q_alarm_persistence_27,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.8430659371661022,,
RBF_I,hellinger,q_alarm_persistence_27,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.928258541498508,,
RBF_I,hellinger,q_alarm_persistence_27,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.850483500165865,,
RBF_I,hellinger,q_alarm_persistence_7,0.01,1,0.5344270104810198,0.5397531965506988,0.7970927984788249,0.1610985523697524,2.5,57000.0,2.6292361943390765,,
RBF_I,hellinger,q_alarm_persistence_7,0.01,5,0.5364143308895796,0.5413351174546536,0.7395503086841,0.23154243623199233,1.0,57000.0,2.72017977766033,,
RBF_I,hellinger,q_alarm_persistence_7,0.02,1,0.530976130286354,0.536806422836753,0.7385950537393063,0.23702890833093324,1.8333333333333335,57000.0,2.6945882499955287,,
RBF_I,hellinger,q_alarm_persistence_7,0.02,5,0.5254447940679818,0.5317662801070473,0.6335666477424066,0.32685598916520986,1.0,57000.0,2.733400944494254,,
RBF_I,hellinger,q_alarm_persistence_7,0.05,1,0.5289549227881116,0.5343651501635445,0.690069170505058,0.2882731234865903,1.5,57000.0,2.7088549301649136,,
RBF_I,hellinger,q_alarm_persistence_7,0.05,5,0.5158827796680329,0.5214897413024087,0.6326675989170208,0.4011128722298442,0.6666666666666666,57000.0,2.7831248333289595,,
