condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets,accuracy_no_filter,macro_f1_no_filter,macro_recall_no_filter,roc_auc_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,scored_resets_no_filter,total_seconds_no_filter,accuracy_difference,macro_f1_difference,macro_recall_difference,roc_auc_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference,filter_poison_recall_difference,filter_legitimate_rejection_difference,scored_resets_difference,total_seconds_difference
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,oracle_rows,1000,200909,0.656884460128715,0.6597113484523758,0.6572789898917832,0.6573261110728292,,,,0.8620605178070081,0.7162564801256671,0.0,0.2278643564997088,1.0,0.0,0.0,35641,250000,203438,157658,2132,1,23.150413667000976,False,12500,confirmed,True,23.150413667000976,1,0.6549482601575838,0.6544299914301408,0.6550216003529462,0.8589114531482414,0.6417608933531607,0.239073411345435,0.0,0.0,1,22.34652958300103,0.0019361999711312583,0.002896119642688433,0.002257389538837029,0.0031490646587667426,-0.6417608933531607,-0.011209054845726207,1.0,0.0,0,0.8038840839999466
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,random_rows,1000,200909,0.6015559283058499,0.6025671426218405,0.6031818642551934,0.6017147827747118,,,,0.8251905192119753,0.6313769648556795,0.495777335091608,0.3892409001090046,0.1521562245728234,0.1504064028988248,0.0,35641,250000,214790,145373,7248,3,17.636253165999733,False,12500,confirmed,True,17.636253165999733,3,0.6549482601575838,0.6544299914301408,0.6550216003529462,0.8589114531482414,0.6417608933531607,0.239073411345435,0.0,0.0,1,22.34652958300103,-0.053392331851733865,-0.052715208655429,-0.05183973609775283,-0.03372093393626607,-0.14598355826155268,0.15016748876356958,0.1521562245728234,0.1504064028988248,2,-4.710276417001296
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,oracle_blocks,1000,200909,0.6159355728215261,0.6172387968269835,0.6174420141846934,0.6158180587288526,,,,0.8324626905433515,0.6550981002210765,0.0,0.5413346340880697,1.0,0.3049091877417139,0.0,96900,250000,148200,95000,2850,1,15.481611041999711,False,12500,confirmed,True,15.481611041999711,1,0.6549482601575838,0.6544299914301408,0.6550216003529462,0.8589114531482414,0.6417608933531607,0.239073411345435,0.0,0.0,1,22.34652958300103,-0.03901268733605767,-0.038611932701288154,-0.037579586168252854,-0.02644876260488982,-0.6417608933531607,0.30226122274263467,1.0,0.3049091877417139,0,-6.864918541001318
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,random_blocks,1000,200909,0.601580815194939,0.6041584284512358,0.6028436028884822,0.6020156075738653,,,,0.8237890781440819,0.6411210071459916,0.3577621278864229,0.5622445983007233,0.4205269212423894,0.4077069718131094,0.0,96900,250000,140600,101650,0,0,18.52873662500133,False,12500,confirmed,True,18.52873662500133,0,0.6549482601575838,0.6544299914301408,0.6550216003529462,0.8589114531482414,0.6417608933531607,0.239073411345435,0.0,0.0,1,22.34652958300103,-0.05336744496264478,-0.052414383856275504,-0.052177997464464054,-0.03512237500415949,-0.28399876546673775,0.32317118695528824,0.4205269212423894,0.4077069718131094,-1,-3.8177929579997
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,learned_features,1000,200909,0.6553116087382845,0.6563707101593985,0.6550373868737449,0.6553174858548846,,,,0.8540867810632058,0.6946868681703274,0.6857551696080357,0.2627259107357062,0.0441065065514435,0.0443185720898516,0.3551681250010006,10476,250000,239765,174428,2749,1,25.615805584000555,True,12500,confirmed,True,25.970973709001555,1,0.6549482601575838,0.6544299914301408,0.6550216003529462,0.8589114531482414,0.6417608933531607,0.239073411345435,0.0,0.0,1,22.34652958300103,0.0003633485807007508,0.0008874944247437844,1.5786520798699577e-05,-0.004824672085035564,0.043994276254875064,0.023652499390271225,0.0441065065514435,0.0443185720898516,0,3.624444126000526
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,learned_features_label,1000,200909,0.665445549975362,0.6670691992650819,0.6658803407220217,0.6657311668593087,,,,0.8613250194541683,0.710820019481827,0.5737493336326142,0.2864928898157872,0.0155438960747453,0.01471312882947,0.4307784590000665,3510,250000,243347,164749,0,0,25.622129458999552,False,12500,confirmed,True,26.05290791799962,0,0.6549482601575838,0.6544299914301408,0.6550216003529462,0.8589114531482414,0.6417608933531607,0.239073411345435,0.0,0.0,1,22.34652958300103,0.0104972898177782,0.011301175429167865,0.010858740369075526,0.0024135663059269286,-0.06801155972054651,0.04741947847035219,0.0155438960747453,0.01471312882947,-1,3.7063783349985897
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,none,1000,200909,0.6640469068085552,0.665491706505654,0.6649953585903046,0.664634067682992,,,,0.8609233737109259,0.7103341916409998,0.6117392890210712,0.3235892866919849,0.0,0.0,0.0,0,250000,241300,158650,0,0,27.348414082998715,False,12500,confirmed,True,27.348414082998715,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,oracle_rows,1000,200909,0.6592288050809073,0.6609520359495512,0.6591094207734168,0.6591719348993702,,,,0.8635098697260837,0.7147234119952536,0.0,0.2293227282003295,1.0,0.0,0.0,35641,250000,205659,155786,0,0,27.308197165999445,False,12500,confirmed,True,27.308197165999445,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,-0.00481810172764785,-0.0054621327836218425,-0.005885937816887732,0.002586496015157813,-0.6117392890210712,-0.09426655849165538,1.0,0.0,0,-0.040216916999270325
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,random_rows,1000,200909,0.6284188363886137,0.6300264857718685,0.6301454643010975,0.6291370614421372,,,,0.8433415439442231,0.6824226060112766,0.508431301029713,0.4005096834885445,0.1521562245728234,0.1504064028988248,0.0,35641,250000,203443,139514,0,0,24.2220586250005,False,12500,confirmed,True,24.2220586250005,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,-0.03562807041994143,-0.035497006240854834,-0.03484989428920704,-0.01758182976670275,-0.10330798799135821,0.0769203967965596,0.1521562245728234,0.1504064028988248,0,-3.1263554579982156
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,oracle_blocks,1000,200909,0.6436396577555012,0.6457003017859668,0.644831241044806,0.6441295995615741,,,,0.8472472402062887,0.6842579598324912,0.0,0.4798640180380172,1.0,0.3049091877417139,0.0,96900,250000,140600,105450,0,0,17.311299125000005,False,12500,confirmed,True,17.311299125000005,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,-0.02040724905305391,-0.02050446812141793,-0.020164117545498517,-0.013676133504637145,-0.6117392890210712,0.15627473134603231,1.0,0.3049091877417139,0,-10.03711495799871
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,random_blocks,1000,200909,0.601580815194939,0.6041584284512358,0.6028436028884822,0.6020156075738653,,,,0.8237890781440819,0.6411210071459916,0.3577621278864229,0.5622445983007233,0.4205269212423894,0.4077069718131094,0.0,96900,250000,140600,101650,0,0,17.269389832999877,False,12500,confirmed,True,17.269389832999877,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,-0.06246609161361616,-0.06261846010912675,-0.06215175570182241,-0.037134295566844,-0.2539771611346483,0.23865531160873837,0.4205269212423894,0.4077069718131094,0,-10.079024249998838
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,learned_features,1000,200909,0.6642012055209074,0.6654080573871641,0.6638202024993843,0.6638571605174075,,,,0.8575954915584276,0.7040006254511126,0.7193962010044611,0.2371670756412107,0.0441065065514435,0.0443185720898516,0.3551681250010006,10476,250000,230685,179850,0,0,24.01276237499951,False,12500,confirmed,True,24.36793050000051,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,0.00015429871235228543,-0.0007769071655845394,-0.0011751560909202263,-0.0033278821524982405,0.10765691198338989,-0.08642221105077419,0.0441065065514435,0.0443185720898516,0,-2.980483582998204
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,learned_features_label,1000,200909,0.6614935119880144,0.6633485697012027,0.6619972074700217,0.661821723963829,,,,0.8568882557249954,0.7020453296749755,0.4958053926657501,0.2770557814732043,0.0155438960747453,0.01471312882947,0.4307784590000665,3510,250000,239593,163867,0,0,23.803232249998473,False,12500,confirmed,True,24.23401070899854,0,0.6640469068085552,0.664634067682992,0.6649953585903046,0.8609233737109259,0.6117392890210712,0.3235892866919849,0.0,0.0,0,27.348414082998715,-0.002553394820540733,-0.0028123437191630574,-0.002998151120282899,-0.004035117985930481,-0.11593389635532114,-0.04653350521878058,0.0155438960747453,0.01471312882947,0,-3.114403374000176
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,none,1000,177086,0.6536936855539116,0.6537492091164612,0.6543798422442192,0.6538234927073734,,,,0.8557121496399409,0.6964613925019961,0.5219628682900579,0.2418260054436827,0.0,0.0,0.0,0,250000,258400,166250,0,0,25.916457958999672,True,12500,confirmed,True,25.916457958999672,0,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,oracle_rows,1000,177086,0.6456806297505167,0.6466753771229241,0.6461893728007071,0.6459444339380032,,,,0.8529457556889986,0.6954588020414343,0.0,0.2175722530296014,1.0,0.0,0.0,59464,250000,183736,139507,0,0,21.86531266699967,False,12500,confirmed,True,21.86531266699967,0,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,-0.008013055803394953,-0.007879058769370229,-0.008190469443512094,-0.0027663939509423585,-0.5219628682900579,-0.024253752414081314,1.0,0.0,0,-4.051145292000001
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,random_rows,1000,177086,0.6005951910371232,0.60089015491076,0.6008658395570934,0.6000775038211672,,,,0.8229457626797961,0.6299488670124038,0.4068848378851069,0.4786826739550275,0.2509081124714112,0.2515388003568887,0.0,59464,250000,192202,119556,4209,2,16.392361416999847,False,12500,confirmed,True,16.392361416999847,2,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,-0.053098494516788386,-0.053745988886206186,-0.053514002687125806,-0.03276638696014478,-0.11507803040495101,0.2368566685113448,0.2509081124714112,0.2515388003568887,2,-9.524096541999825
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,oracle_blocks,1000,177086,0.6364817094519047,0.6382499880831942,0.6373380080779637,0.6366295433547381,,,,0.844121438019217,0.6755001006358923,0.0,0.4689021153563805,1.0,0.2274939859729171,0.0,99750,250000,141550,95000,0,0,17.25843304099908,False,12500,confirmed,True,17.25843304099908,0,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,-0.017211976102006865,-0.017193949352635296,-0.017041834166255487,-0.011590711620723892,-0.5219628682900579,0.22707610991269778,1.0,0.2274939859729171,0,-8.658024918000592
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,random_blocks,1000,177086,0.5916334436375547,0.5926850182645393,0.5918052890121314,0.5906840591763746,,,,0.8142843408020488,0.615744156097124,0.4415108300820665,0.5527822639847306,0.3619164536526301,0.4417571123634844,0.0,99750,250000,137750,106400,0,0,15.970514791999449,False,12500,confirmed,True,15.970514791999449,0,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,-0.06206024191635695,-0.06313943353099882,-0.06257455323208783,-0.0414278088378921,-0.0804520382079914,0.3109562585410479,0.3619164536526301,0.4417571123634844,0,-9.945943167000223
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,learned_features,1000,177086,0.6494979840303581,0.6497552287096197,0.6496712627720387,0.6492026700750373,,,,0.8518971052468992,0.6916587793218563,0.601809498183775,0.2546502829133867,0.045506524956276,0.044938617394938,0.3572778749985446,10664,250000,241325,168727,0,0,23.898175125001217,False,12500,confirmed,True,24.25545299999976,0,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,-0.00419570152355353,-0.004620822632336097,-0.004708579472180507,-0.0038150443930417,0.07984662989371716,0.012824277469703993,0.045506524956276,0.044938617394938,0,-1.6610049589999107
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,adwin,learned_features_label,1000,177086,0.5984267531030121,0.599459595541294,0.5986620889720344,0.597485585105311,,,,0.8226087584973464,0.6262897440185414,0.4575205166150948,0.3031239058988288,0.0157406161711287,0.0151395367222705,0.4131482079992565,3617,250000,252583,154372,5630,2,18.90286741699856,False,12500,confirmed,True,19.316015624997817,2,0.6536936855539116,0.6538234927073734,0.6543798422442192,0.8557121496399409,0.5219628682900579,0.2418260054436827,0.0,0.0,0,25.916457958999672,-0.05526693245089953,-0.056337907602062365,-0.055717753272184756,-0.03310339114259453,-0.0644423516749631,0.061297900455146104,0.0157406161711287,0.0151395367222705,2,-6.600442334001855
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,none,1000,177086,0.6161751917147601,0.6174084724346628,0.6167427664552028,0.6161735432923889,,,,0.8351648723656464,0.6532249864380117,0.3498923718552401,0.3342556723851688,0.0,0.0,0.0,0,250000,281200,141550,2850,1,20.642628999999943,True,12500,confirmed,True,20.642628999999943,1,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,oracle_rows,1000,177086,0.622262629456874,0.623314479281601,0.6231698706910264,0.6216500944057228,,,,0.8411763828381313,0.6720116391132575,0.0,0.2511209242966694,1.0,0.0,0.0,59464,250000,201940,136833,8999,4,19.86486737499945,False,12500,confirmed,True,19.86486737499945,4,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,0.006087437742113955,0.005476551113333894,0.0064271042358236,0.006011510472484938,-0.3498923718552401,-0.08313474808849941,1.0,0.0,3,-0.777761625000494
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,random_rows,1000,177086,0.6469850806952554,0.6477395283336324,0.6468525604254516,0.647031591682101,,,,0.8470466437569115,0.6875843028380234,0.4720503161576752,0.4080729137255345,0.2509081124714112,0.2515388003568887,0.0,59464,250000,199307,133842,0,0,22.2435944580011,False,12500,confirmed,True,22.2435944580011,0,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,0.030809888980495304,0.030858048389712067,0.03010979397024882,0.011881771391265117,0.1221579443024351,0.07381724134036571,0.2509081124714112,0.2515388003568887,-1,1.6009654580011556
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,oracle_blocks,1000,177086,0.5894932405723773,0.5908714395064106,0.5913734526689856,0.5882460312365869,,,,0.8199338815936376,0.6230618237232867,0.0,0.4259851145770981,1.0,0.2274939859729171,0.0,99750,250000,149150,106400,11400,4,15.428570707999825,False,12500,confirmed,True,15.428570707999825,4,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,-0.02668195114238281,-0.027927512055802017,-0.025369313786217207,-0.015230990772008846,-0.3498923718552401,0.0917294421919293,1.0,0.2274939859729171,3,-5.214058292000118
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,random_blocks,1000,177086,0.5916334436375547,0.5926850182645393,0.5918052890121314,0.5906840591763746,,,,0.8142843408020488,0.615744156097124,0.4415108300820665,0.5527822639847306,0.3619164536526301,0.4417571123634844,0.0,99750,250000,137750,106400,0,0,17.84718116699878,False,12500,confirmed,True,17.84718116699878,0,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,-0.02454174807720544,-0.02548948411601437,-0.0249374774430714,-0.020880531563597593,0.0916184582268264,0.21852659159956184,0.3619164536526301,0.4417571123634844,-1,-2.7954478330011625
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,learned_features,1000,177086,0.6002563726099184,0.6007265762526753,0.6009009752759775,0.5999218362852663,,,,0.8237747431519846,0.6317770695585292,0.4621619803578636,0.3257343889409665,0.045506524956276,0.044938617394938,0.3572778749985446,10664,250000,263101,152328,8115,3,21.53496329200061,True,12500,confirmed,True,21.892241166999156,3,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,-0.01591881910484172,-0.01625170700712264,-0.01584179117922524,-0.011390129213661782,0.11226960850262352,-0.008521283444202277,0.045506524956276,0.044938617394938,2,1.2496121669992135
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,RBF_I__base_s0,0.0,hddm_w,learned_features_label,1000,177086,0.5550692883683634,0.5553415114979665,0.5559358927330454,0.5543885333577716,,,,0.7912907126428765,0.567271575670155,0.5076685053141397,0.3255310978846436,0.0157406161711287,0.0151395367222705,0.4131482079992565,3617,250000,275040,158056,19611,7,19.36670525000045,False,12500,confirmed,True,19.779853457999707,7,0.6161751917147601,0.6161735432923889,0.6167427664552028,0.8351648723656464,0.3498923718552401,0.3342556723851688,0.0,0.0,1,20.642628999999943,-0.06110590334639665,-0.06178500993461733,-0.06080687372215732,-0.04387415972276987,0.15777613345889957,-0.008724574500525162,0.0157406161711287,0.0151395367222705,6,-0.8627755420002359
