condition,stream,base_key,detector,reference_policy,rl_policy,rl_seed,host_accuracy,host_macro_f1,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds
radar__instance__moderate__a2,radar,radar,none,none,rl,27.0,-0.011023467844592072,0.06555148697804003,-0.2687725892728061,0.2711586982415246,231.0,0.0,-846.2002375998998
radar__instance__moderate__a2,radar,radar,none,none,rl,7.0,0.01775809733117195,0.08805422452560313,-0.2278010698279601,0.2297493564210607,180.0,0.0,-809.4314810000358
radar__instance__moderate__a2,radar,radar,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,712.6925204999284
radar__instance__moderate__a2,radar,radar,none,none,rl_alarm,27.0,-0.035117992014187305,0.05718906806319102,-0.31289576405956343,0.3168764968813637,280.0,0.0,-869.1918448999056
radar__instance__moderate__a2,radar,radar,none,none,rl_alarm,7.0,-0.035117992014187305,0.05718906806319102,-0.31289576405956343,0.3168764968813637,280.0,0.0,-870.8949199998749
radar__instance__severe__a0,radar,radar,adwin,confirmed,rl,17.0,-0.008856200972658934,-0.00018839737767273323,-0.11469219818756293,0.11336068834740287,38.0,-79800.0,-59.11181259993464
radar__instance__severe__a0,radar,radar,adwin,confirmed,rl,27.0,-0.010305397495457669,0.03498580640002058,-0.19856081386062985,0.19841096988334922,209.0,-79800.0,-152.04896739986725
radar__instance__severe__a0,radar,radar,adwin,confirmed,rl,7.0,0.008412302938648586,0.03544070484194439,-0.14901392312766915,0.14877701017246442,145.0,-79800.0,-114.9643228999339
radar__instance__severe__a0,radar,radar,adwin,confirmed,rl_alarm,17.0,0.016402467550836186,-0.07124510131952871,0.062020415957779296,-0.062013410345538506,-34.0,-79800.0,1622.152532899985
radar__instance__severe__a0,radar,radar,adwin,confirmed,rl_alarm,27.0,-0.01564958166962238,0.0354398824734965,-0.2392278045901184,0.23722198506799558,254.0,-79800.0,-177.4283681998495
radar__instance__severe__a0,radar,radar,adwin,confirmed,rl_alarm,7.0,-0.01564958166962238,0.0354398824734965,-0.2392278045901184,0.23722198506799558,254.0,-79800.0,-180.20759089989588
radar__instance__severe__a0,radar,radar,adwin,immediate,rl,17.0,-0.003196501039026023,-0.02846624891329541,0.02847991389187876,-0.029094467724277817,-52.0,0.0,85.15571950003505
radar__instance__severe__a0,radar,radar,adwin,immediate,rl,27.0,-0.004645697561824758,0.0067079548643979026,-0.055388701781188154,0.05595581381166853,119.0,0.0,-7.781435299897566
radar__instance__severe__a0,radar,radar,adwin,immediate,rl,7.0,0.014072002872281497,0.007162853306321715,-0.005841811048227452,0.00632185410078373,55.0,0.0,29.30320920003578
radar__instance__severe__a0,radar,radar,adwin,immediate,rl_alarm,17.0,0.022062167484469097,-0.09952295285515139,0.205192528037221,-0.2044685664172192,-124.0,0.0,1766.4200649999548
radar__instance__severe__a0,radar,radar,adwin,immediate,rl_alarm,27.0,-0.00998988173598947,0.00716203093787382,-0.0960556925106767,0.09476682899631489,164.0,0.0,-33.160836099879816
radar__instance__severe__a0,radar,radar,adwin,immediate,rl_alarm,7.0,-0.00998988173598947,0.00716203093787382,-0.0960556925106767,0.09476682899631489,164.0,0.0,-35.94005879992619
radar__instance__severe__a0,radar,radar,d3_oof,confirmed,rl,17.0,0.001977957416252285,0.07664176968483488,-0.12649734384222777,0.12596374153867598,66.0,-11400.0,-226.3044847000856
radar__instance__severe__a0,radar,radar,d3_oof,confirmed,rl,27.0,0.0005287608934535504,0.1118159734625282,-0.2103659595152947,0.21101402307462233,237.0,-11400.0,-319.2416395000182
radar__instance__severe__a0,radar,radar,d3_oof,confirmed,rl,7.0,0.019246461327559805,0.11227087190445201,-0.16081906878233398,0.16138006336373753,173.0,-11400.0,-282.15699500008486
radar__instance__severe__a0,radar,radar,d3_oof,confirmed,rl_alarm,17.0,0.027236625939747405,0.005585065742978901,0.050215270303114456,-0.049410357154265394,-6.0,-11400.0,1454.9598607998341
radar__instance__severe__a0,radar,radar,d3_oof,confirmed,rl_alarm,27.0,-0.004815423280711162,0.11227004953600411,-0.2510329502447832,0.2498250382592687,282.0,-11400.0,-344.62104030000046
radar__instance__severe__a0,radar,radar,d3_oof,confirmed,rl_alarm,7.0,-0.004815423280711162,0.11227004953600411,-0.2510329502447832,0.2498250382592687,282.0,-11400.0,-347.40026300004683
radar__instance__severe__a0,radar,radar,d3_oof,immediate,rl,17.0,-0.014398398485524377,0.0011888244953439098,-0.06300128467761545,0.06168526633387636,57.0,0.0,-104.12354359985329
radar__instance__severe__a0,radar,radar,d3_oof,immediate,rl,27.0,-0.015847595008323112,0.03636302827303722,-0.14686990035068237,0.1467355478698227,228.0,0.0,-197.0606983997859
radar__instance__severe__a0,radar,radar,d3_oof,immediate,rl,7.0,0.0028701054257831426,0.036817926714961036,-0.09732300961772167,0.09710158815893791,164.0,0.0,-159.97605389985256
radar__instance__severe__a0,radar,radar,d3_oof,immediate,rl_alarm,17.0,0.010860270037970743,-0.06986787944651207,0.11371132946772677,-0.11368883235906502,-15.0,0.0,1577.1408019000664
radar__instance__severe__a0,radar,radar,d3_oof,immediate,rl_alarm,27.0,-0.021191779182487824,0.03681710434651314,-0.1875368910801709,0.18554656305446907,273.0,0.0,-222.44009919976816
radar__instance__severe__a0,radar,radar,d3_oof,immediate,rl_alarm,7.0,-0.021191779182487824,0.03681710434651314,-0.1875368910801709,0.18554656305446907,273.0,0.0,-225.21932189981453
radar__instance__severe__a0,radar,radar,hddm_w,confirmed,rl,17.0,-0.018787331498264725,-0.013727140271900917,-0.11006562272143328,0.10939101698508247,38.0,-85500.0,-68.75517169991514
radar__instance__severe__a0,radar,radar,hddm_w,confirmed,rl,27.0,-0.02023652802106346,0.021447063505792396,-0.1939342383945002,0.19444129852102882,209.0,-85500.0,-161.69232649984775
radar__instance__severe__a0,radar,radar,hddm_w,confirmed,rl,7.0,-0.0015188275869572054,0.02190196194771621,-0.1443873476615395,0.14480733881014402,145.0,-85500.0,-124.6076819999144
radar__instance__severe__a0,radar,radar,hddm_w,confirmed,rl_alarm,17.0,0.006471337025230395,-0.0847838442137569,0.06664699142390895,-0.06598308170785891,-34.0,-85500.0,1612.5091738000046
radar__instance__severe__a0,radar,radar,hddm_w,confirmed,rl_alarm,27.0,-0.025580712195228172,0.021901139579268314,-0.23460122912398873,0.23325231370567517,254.0,-85500.0,-187.07172729983
radar__instance__severe__a0,radar,radar,hddm_w,confirmed,rl_alarm,7.0,-0.025580712195228172,0.021901139579268314,-0.23460122912398873,0.23325231370567517,254.0,-85500.0,-189.85094999987638
radar__instance__severe__a0,radar,radar,hddm_w,immediate,rl,17.0,-0.020140785307845466,-0.054091173400120596,0.05001562445748409,-0.04947714752832061,-38.0,0.0,76.52084120013751
radar__instance__severe__a0,radar,radar,hddm_w,immediate,rl,27.0,-0.0215899818306442,-0.018916969622427282,-0.03385299121558283,0.03557313400762574,133.0,0.0,-16.416313599795103
radar__instance__severe__a0,radar,radar,hddm_w,immediate,rl,7.0,-0.0028722813965379457,-0.01846207118050347,0.015693899517377874,-0.014060825703259061,69.0,0.0,20.668330900138244
radar__instance__severe__a0,radar,radar,hddm_w,immediate,rl_alarm,17.0,0.0051178832156496545,-0.12514787734197658,0.22672823860282632,-0.22485124622126199,-110.0,0.0,1757.7851867000572
radar__instance__severe__a0,radar,radar,hddm_w,immediate,rl_alarm,27.0,-0.026934166004808913,-0.018462893548951365,-0.07451998194507137,0.0743841491922721,178.0,0.0,-41.79571439977735
radar__instance__severe__a0,radar,radar,hddm_w,immediate,rl_alarm,7.0,-0.026934166004808913,-0.018462893548951365,-0.07451998194507137,0.0743841491922721,178.0,0.0,-44.57493709982373
radar__instance__severe__a0,radar,radar,hellinger,confirmed,rl,17.0,-0.022684495120385617,0.027222558401966412,-0.1054824485260929,0.10540682597622839,58.0,-28500.0,-138.18046549987048
radar__instance__severe__a0,radar,radar,hellinger,confirmed,rl,27.0,-0.024133691643184352,0.062396762179659726,-0.1893510641991598,0.19045710751217473,229.0,-28500.0,-231.1176202998031
radar__instance__severe__a0,radar,radar,hellinger,confirmed,rl,7.0,-0.005415991209078097,0.06285166062158354,-0.1398041734661991,0.14082314780128993,165.0,-28500.0,-194.03297579986975
radar__instance__severe__a0,radar,radar,hellinger,confirmed,rl_alarm,17.0,0.002574173403109503,-0.04383414553988957,0.07123016561924933,-0.06996727271671299,-14.0,-28500.0,1543.0838800000492
radar__instance__severe__a0,radar,radar,hellinger,confirmed,rl_alarm,27.0,-0.029477875817349064,0.06285083825313564,-0.23001805492864835,0.2292681226968211,274.0,-28500.0,-256.49702109978534
radar__instance__severe__a0,radar,radar,hellinger,confirmed,rl_alarm,7.0,-0.029477875817349064,0.06285083825313564,-0.23001805492864835,0.2292681226968211,274.0,-28500.0,-259.2762437998317
radar__instance__severe__a0,radar,radar,hellinger,immediate,rl,17.0,-0.006227628300675692,0.067059298011453,-0.09914586299086847,0.09649176300452136,63.0,0.0,-118.65295730018994
radar__instance__severe__a0,radar,radar,hellinger,immediate,rl,27.0,-0.007676824823474426,0.10223350178914631,-0.1830144786639354,0.1815420445404677,234.0,0.0,-211.59011210012255
radar__instance__severe__a0,radar,radar,hellinger,immediate,rl,7.0,0.011040875610631828,0.10268840023107012,-0.13346758793097468,0.1319080848295829,170.0,0.0,-174.5054676001892
radar__instance__severe__a0,radar,radar,hellinger,immediate,rl_alarm,17.0,0.01903104022281943,-0.003997405930402986,0.07756675115447376,-0.07888233568842001,-9.0,0.0,1562.6113881997298
radar__instance__severe__a0,radar,radar,hellinger,immediate,rl_alarm,27.0,-0.013021008997639139,0.10268757786262223,-0.22368146939342393,0.22035305972511407,279.0,0.0,-236.9695129001048
radar__instance__severe__a0,radar,radar,hellinger,immediate,rl_alarm,7.0,-0.013021008997639139,0.10268757786262223,-0.22368146939342393,0.22035305972511407,279.0,0.0,-239.74873560015118
radar__instance__severe__a0,radar,radar,none,none,rl,17.0,-0.02525866852349512,0.07105670394185598,-0.17671261414534223,0.17537409869294138,72.0,0.0,-867.8715393999591
radar__instance__severe__a0,radar,radar,none,none,rl,27.0,-0.026707865046293855,0.1062309077195493,-0.26058122981840914,0.2604243802288877,243.0,0.0,-960.8086941998918
radar__instance__severe__a0,radar,radar,none,none,rl,7.0,-0.0079901646121876,0.1066858061614731,-0.21103433908544844,0.21079042051800292,179.0,0.0,-923.7240496999584
radar__instance__severe__a0,radar,radar,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,813.3928060999606
radar__instance__severe__a0,radar,radar,none,none,rl_alarm,27.0,-0.03205204922045857,0.10668498379302521,-0.3012482205478977,0.29923539541353406,288.0,0.0,-986.188094999874
radar__instance__severe__a0,radar,radar,none,none,rl_alarm,7.0,-0.03205204922045857,0.10668498379302521,-0.3012482205478977,0.29923539541353406,288.0,0.0,-988.9673176999204
radar__instance__severe__a1,radar,radar,adwin,confirmed,rl,17.0,0.02702120483500703,0.02647668098830308,-0.10567764454593609,0.1053415564731093,31.0,-85500.0,-36.20825569983566
radar__instance__severe__a1,radar,radar,adwin,confirmed,rl,27.0,0.0181780596868778,0.048221645393714097,-0.2017695426800149,0.20285486971317743,211.0,-85500.0,-169.32698319992048
radar__instance__severe__a1,radar,radar,adwin,confirmed,rl,7.0,0.017829904366085336,0.027255153976643798,-0.16934818660947637,0.16956160676434553,152.0,-85500.0,-129.44092769990675
radar__instance__severe__a1,radar,radar,adwin,confirmed,rl_alarm,17.0,0.044037296138739856,0.009948172376198883,0.05998905974594293,-0.05993426134020918,-33.0,-85500.0,1677.3972557000816
radar__instance__severe__a1,radar,radar,adwin,confirmed,rl_alarm,27.0,0.009176068673637072,0.03492505404274948,-0.2396262948137986,0.2398473841007683,264.0,-85500.0,-190.4367231000215
radar__instance__severe__a1,radar,radar,adwin,confirmed,rl_alarm,7.0,0.009176068673637072,0.03492505404274948,-0.2396262948137986,0.2398473841007683,264.0,-85500.0,-187.4166323998943
radar__instance__severe__a1,radar,radar,adwin,immediate,rl,17.0,0.01006386474165788,-0.008449455654461313,0.0469909959972562,-0.04773021597356519,-67.0,0.0,118.04451440018605
radar__instance__severe__a1,radar,radar,adwin,immediate,rl,27.0,0.001220719593528652,0.013295508750949703,-0.04910090213682261,0.04978309726650293,113.0,0.0,-15.07421309989877
radar__instance__severe__a1,radar,radar,adwin,immediate,rl,7.0,0.0008725642727361871,-0.007670982666120596,-0.01667954606628408,0.016489834317671037,54.0,0.0,24.811842400114955
radar__instance__severe__a1,radar,radar,adwin,immediate,rl_alarm,17.0,0.027079956045390707,-0.02497796426656551,0.21265770028913522,-0.21300603378688368,-131.0,0.0,1831.6500258001033
radar__instance__severe__a1,radar,radar,adwin,immediate,rl_alarm,27.0,-0.007781271419712077,-1.0826000149122272e-06,-0.08695765427060631,0.08677561165409381,166.0,0.0,-36.1839529999998
radar__instance__severe__a1,radar,radar,adwin,immediate,rl_alarm,7.0,-0.007781271419712077,-1.0826000149122272e-06,-0.08695765427060631,0.08677561165409381,166.0,0.0,-33.16386229987259
radar__instance__severe__a1,radar,radar,d3_oof,confirmed,rl,17.0,0.01647427458574957,0.06033016975535399,-0.08908492589280292,0.0888226856449299,59.0,-11400.0,-240.87429459975095
radar__instance__severe__a1,radar,radar,d3_oof,confirmed,rl,27.0,0.007631129437620343,0.082075134160765,-0.18517682402688174,0.18633599888499802,239.0,-11400.0,-373.9930220998358
radar__instance__severe__a1,radar,radar,d3_oof,confirmed,rl,7.0,0.007282974116827878,0.06110864274369471,-0.1527554679563432,0.15304273593616613,180.0,-11400.0,-334.10696659982204
radar__instance__severe__a1,radar,radar,d3_oof,confirmed,rl_alarm,17.0,0.0334903658894824,0.04380166114324979,0.0765817783990761,-0.07645313216838859,-5.0,-11400.0,1472.7312168001663
radar__instance__severe__a1,radar,radar,d3_oof,confirmed,rl_alarm,27.0,-0.0013708615756203857,0.06877854280980039,-0.22303357616066544,0.2233285132725889,292.0,-11400.0,-395.1027619999368
radar__instance__severe__a1,radar,radar,d3_oof,confirmed,rl_alarm,7.0,-0.0013708615756203857,0.06877854280980039,-0.22303357616066544,0.2233285132725889,292.0,-11400.0,-392.0826712998096
radar__instance__severe__a1,radar,radar,d3_oof,immediate,rl,17.0,-0.0038884597391011244,0.019690721294631286,-0.05893844804681736,0.0602856031173597,49.0,0.0,-87.08389519969927
radar__instance__severe__a1,radar,radar,d3_oof,immediate,rl,27.0,-0.012731604887230352,0.0414356857000423,-0.15503034618089617,0.15779891635742782,229.0,0.0,-220.2026226997841
radar__instance__severe__a1,radar,radar,d3_oof,immediate,rl,7.0,-0.013079760208022817,0.020469194282972003,-0.12260899011035764,0.12450565340859593,170.0,0.0,-180.31656719977036
radar__instance__severe__a1,radar,radar,d3_oof,immediate,rl_alarm,17.0,0.013127631564631703,0.003162212682527088,0.10672825624506166,-0.10499021469595879,-15.0,0.0,1626.521616200218
radar__instance__severe__a1,radar,radar,d3_oof,immediate,rl_alarm,27.0,-0.02173359590047108,0.028139094349077687,-0.19288709831467987,0.1947914307450187,282.0,0.0,-241.31236259988512
radar__instance__severe__a1,radar,radar,d3_oof,immediate,rl_alarm,7.0,-0.02173359590047108,0.028139094349077687,-0.19288709831467987,0.1947914307450187,282.0,0.0,-238.2922718997579
radar__instance__severe__a1,radar,radar,hddm_w,confirmed,rl,17.0,0.026747032519882974,0.04992410515195639,-0.08781724566080007,0.0892466186983513,26.0,-89300.0,-16.61533209984185
radar__instance__severe__a1,radar,radar,hddm_w,confirmed,rl,27.0,0.017903887371753746,0.0716690695573674,-0.18390914379487888,0.18675993193841942,206.0,-89300.0,-149.73405959992667
radar__instance__severe__a1,radar,radar,hddm_w,confirmed,rl,7.0,0.01755573205096128,0.050702578140297105,-0.15148778772434035,0.15346666898958752,147.0,-89300.0,-109.84800409991294
radar__instance__severe__a1,radar,radar,hddm_w,confirmed,rl_alarm,17.0,0.0437631238236158,0.03339559653985219,0.07784945863107895,-0.0760291991149672,-38.0,-89300.0,1696.9901793000754
radar__instance__severe__a1,radar,radar,hddm_w,confirmed,rl_alarm,27.0,0.008901896358513017,0.05837247820640279,-0.22176589592866258,0.2237524463260103,259.0,-89300.0,-170.8437995000277
radar__instance__severe__a1,radar,radar,hddm_w,confirmed,rl_alarm,7.0,0.008901896358513017,0.05837247820640279,-0.22176589592866258,0.2237524463260103,259.0,-89300.0,-167.8237087999005
radar__instance__severe__a1,radar,radar,hddm_w,immediate,rl,17.0,0.010995180224777745,-0.0022072213319284106,0.049283239704439485,-0.04972212059443548,-47.0,0.0,102.94687990006071
radar__instance__severe__a1,radar,radar,hddm_w,immediate,rl,27.0,0.0021520350766485175,0.019537743073482605,-0.04680865842963933,0.04779119264563264,133.0,0.0,-30.17184760002411
radar__instance__severe__a1,radar,radar,hddm_w,immediate,rl,7.0,0.0018038797558560526,-0.0014287483435876935,-0.014387302359100795,0.014497929696800749,74.0,0.0,9.714207899989617
radar__instance__severe__a1,radar,radar,hddm_w,immediate,rl_alarm,17.0,0.028011271528510573,-0.01873572994403261,0.2149499439963185,-0.21499793840775397,-111.0,0.0,1816.552391299978
radar__instance__severe__a1,radar,radar,hddm_w,immediate,rl_alarm,27.0,-0.006849955936592211,0.00624115172251799,-0.08466541056342303,0.08478370703322352,186.0,0.0,-51.28158750012514
radar__instance__severe__a1,radar,radar,hddm_w,immediate,rl_alarm,7.0,-0.006849955936592211,0.00624115172251799,-0.08466541056342303,0.08478370703322352,186.0,0.0,-48.26149679999793
radar__instance__severe__a1,radar,radar,hellinger,confirmed,rl,17.0,0.028870779976717165,0.04485216336795367,-0.08626303496539933,0.08700790373816039,51.0,-28500.0,-96.22756129992189
radar__instance__severe__a1,radar,radar,hellinger,confirmed,rl,27.0,0.020027634828587937,0.06659712777336468,-0.18235493309947814,0.1845212169782285,231.0,-28500.0,-229.3462888000067
radar__instance__severe__a1,radar,radar,hellinger,confirmed,rl,7.0,0.019679479507795472,0.045630636356294385,-0.1499335770289396,0.15122795402939662,172.0,-28500.0,-189.46023329999298
