condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,random_rows,340000,58224,0.7231897499312998,0.22271093139332176,0.3664055813089494,0.22375794597134024,0.40826312868889675,0.775934803451582,0.24542829643888353,0.8268805920471008,0.4209508865213536,0.5859011107130061,0.3885582996068177,0.24555117640033441,0.24290781846322448,0.0,33492,484753,458965,367789,32172,12,206.61570762500196,False,24238,confirmed,True,206.61570762500196,3
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,oracle_blocks,340000,58224,0.4834604286892003,0.13140899777699103,0.16702627597285616,0.09368279399503947,0.13127646702964307,0.2912751677852349,0.4206385738795665,0.5133277208662889,0.16747357316156866,0.0,0.7534199167491805,1.0,0.7260221297213116,0.0,109015,484753,376200,308750,25650,9,172.92097374999867,False,24238,confirmed,True,172.92097374999867,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,random_blocks,340000,58224,0.7513224787029403,0.13137318729910188,0.2357883838184908,0.13854656107596888,0.11929150661545028,0.053595397890699906,0.08634975101477173,0.6406923372923852,0.2771502997357662,0.23501134599307297,0.8382184709150861,0.7541203869580796,0.8051873143439432,0.0,109015,484753,376200,307800,25650,9,163.21138679199794,False,24238,confirmed,True,163.21138679199794,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,learned_features,340000,58224,0.7745603187688925,0.2258648567112958,0.46820580227157205,0.23256506849539021,0.4709505978982969,0.7476510067114094,0.18328660501318156,0.8425216666718155,0.578895604191538,0.8108802101994507,0.17915268738644338,0.008778215693299892,2.88397758188093e-05,0.2677168750014971,297,484753,498195,400391,34134,12,206.51385583400042,False,24238,confirmed,True,206.78157270900192,3
radar__splice__severe__a1,radar,splice,severe,radar,1.0,hellinger,learned_features_label,340000,58224,0.6890629293762023,0.21679988326520025,0.35828583846892514,0.2114296770241946,0.3626880827102372,0.7534036433365292,0.2889065573084488,0.7934211425344092,0.4065014730484724,0.8374537202914129,0.15142804956596137,0.009912815000597158,0.0012112705843899906,0.23679325000193785,458,484753,488547,402259,31340,11,216.23411708300046,False,24238,confirmed,True,216.4709103330024,2
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,none,340000,58224,0.8915567463588898,0.3662253518332615,0.5616328444476503,0.3906867530817405,0.7274186487669634,0.9558964525407478,0.07816880780014228,0.9619914822204964,0.7755455226130392,0.95652693180461,0.05906386087692145,0.0,0.0,0.0,0,484753,464315,418715,2850,1,330.06985279199944,False,24238,confirmed,True,330.06985279199944,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,oracle_rows,340000,58224,0.7847107721901622,0.24868220308218236,0.4541666927732189,0.25573534864847103,0.49649885307255825,0.7885906040268457,0.17451981420261958,0.787728527002531,0.40472597708554503,0.0,0.1536102592695846,1.0,0.0,0.0,33492,484753,435641,382876,13230,6,253.54665399999794,False,24238,confirmed,True,253.54665399999794,5
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,random_rows,340000,58224,0.8976710634789777,0.37701194205815036,0.5488008080403104,0.37126353451620886,0.7592045984154109,0.937104506232023,0.06486169812110307,0.9516931274363759,0.7424426329712565,0.7183805087782157,0.27255510800496047,0.24555117640033441,0.24290781846322448,0.0,33492,484753,430370,388531,2850,1,323.72692466699664,False,24238,confirmed,True,323.72692466699664,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,oracle_blocks,340000,58224,0.8354115141522396,0.3054266368275885,0.5720879153673228,0.3401039185689345,0.6067368922216271,0.9774688398849473,0.13826003264008035,0.9649354737138705,0.7806355479473975,0.0,0.7534199167491805,1.0,0.7260221297213116,0.0,109015,484753,353400,314450,2850,1,282.4493951250006,False,24238,confirmed,True,282.4493951250006,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,random_blocks,340000,58224,0.8621358889804891,0.3724185947882173,0.49800643902838154,0.35888305979355956,0.7631778824244265,0.9633748801534037,0.06523831443277399,0.9667592924668593,0.7831943393873105,0.24587961304192046,0.8051873143439432,0.7541203869580796,0.8051873143439432,0.0,109015,484753,353400,317300,2850,1,282.7754824170006,False,24238,confirmed,True,282.7754824170006,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,learned_features,340000,58224,0.8915567463588898,0.3662253518332615,0.5616328444476503,0.3906867530817405,0.7274186487669634,0.9558964525407478,0.07816880780014228,0.961991963673116,0.7755459288273453,0.9482861578884509,0.05909270065274026,0.008778215693299892,2.88397758188093e-05,0.2677168750014971,297,484753,464008,418436,2850,1,327.73853254200003,False,24238,confirmed,True,328.0062494170015,0
radar__splice__severe__a1,radar,splice,severe,radar,1.0,d3_oof,learned_features_label,340000,58224,0.8915052212146194,0.36614381325939294,0.5616923325196992,0.3906889847811035,0.7272064186725018,0.9558964525407478,0.07825250031384692,0.9620827325373023,0.7757780012949737,0.947270990087185,0.0596214298760851,0.009912815000597158,0.0012112705843899906,0.23679325000193785,458,484753,463825,418347,2850,1,302.051219500001,False,24238,confirmed,True,302.28801275000296,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,none,340000,58270,0.6770379268920542,0.2443741418389755,0.42943368072295995,0.21974577224433528,0.2976834812730028,0.5514337276919992,0.26867649494782175,0.6504788142810533,0.24910080748172994,0.8416913087217632,0.150001910000764,0.0,0.0,0.0,0,484753,549815,460515,119700,42,205.05813975000274,False,24238,confirmed,True,205.05813975000274,13
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,oracle_rows,340000,58270,0.6830787712373434,0.24541545920941443,0.36057580386001903,0.23233095282435856,0.3325500562980369,0.6810707840385001,0.28230081166142124,0.705947136399263,0.27855154611222055,0.0,0.18463022385208955,1.0,0.0,0.0,32803,484753,512980,420498,100511,37,170.56780108399835,False,24238,confirmed,True,170.56780108399835,8
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,random_rows,340000,58270,0.6499914192551913,0.22271855321553424,0.387039592001453,0.2062435468877643,0.3087135736196319,0.6457790254662121,0.2986375683286401,0.72030523729761,0.30328924084507747,0.6761576685059293,0.3363511345404538,0.23918544035606498,0.23833944533577814,0.0,32803,484753,510336,430624,106565,40,245.85524045900092,False,24238,confirmed,True,245.85524045900092,11
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,oracle_blocks,340000,58270,0.6625879526342886,0.15779275751124375,0.23610722285259067,0.13827906265539425,0.40435993128369174,0.6843793864046521,0.2081952956766606,0.8202867292628548,0.40818901721596884,0.0,0.7572866529146611,1.0,0.7209966383986554,0.0,108300,484753,413015,351265,82650,29,226.7036607910013,False,24238,confirmed,True,226.7036607910013,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,random_blocks,340000,58270,0.40226531662948345,0.20868122536007586,0.20912090022046081,0.14194870710711743,0.2296548426116065,0.8185281732504511,0.567024184197449,0.7486370445633387,0.340399379099173,0.19495168124866627,0.818358927343571,0.7680090235649178,0.793672167468867,0.0,108300,484753,413015,351265,82650,29,234.70024249999915,True,24238,confirmed,True,234.70024249999915,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,learned_features,340000,58270,0.7249528059035524,0.26521293553890046,0.38591580608056986,0.23619594337045552,0.3909737248840804,0.6340485261680369,0.20397134338247475,0.8036040954701538,0.3585279889841567,0.30905709843611867,0.13905760562304226,0.6306435387007286,6.685002674001069e-05,0.29323666699929163,20694,484753,523139,438118,106807,39,257.5252157499999,False,24238,confirmed,True,257.8184524169992,10
radar__concept__severe__a0,radar,concept,severe,radar,0.0,adwin,learned_features_label,340000,58270,0.7027801613180024,0.22165016043328617,0.3186198703198446,0.19104427624492362,0.34212265000900954,0.5710848205333868,0.2267889680304787,0.7256116285396528,0.3099464611329725,0.11724537389872877,0.13338490335396133,0.8649513763985002,0.0012415004966001987,0.24091170799874817,28503,484753,512183,430333,101860,38,238.94671995799945,False,24238,confirmed,True,239.1876316659982,9
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,none,340000,58270,0.6969280933585035,0.28306702379385296,0.4673259257435177,0.2648868696662631,0.33493347247586747,0.6435732905554441,0.2639141957926122,0.7500122948870309,0.3109349950100817,0.8868091333109777,0.118773397509359,0.0,0.0,0.0,0,484753,555515,483315,128250,45,341.42117787499956,False,24238,confirmed,True,341.42117787499956,13
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,oracle_rows,340000,58270,0.7038613351638923,0.21599210216529177,0.3095462472149294,0.1980971599175967,0.36229517121236865,0.667234810507319,0.24254596653967203,0.7118657393187834,0.30319658489695145,0.0,0.13647910459164184,1.0,0.0,0.0,32803,484753,518271,442029,109934,41,295.0323538750017,False,24238,confirmed,True,295.0323538750017,9
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,random_rows,340000,58270,0.6552085120988502,0.23765792118144874,0.3523344605279695,0.21452709324888494,0.3298709767571848,0.7100461199117706,0.29789216498260723,0.7789075193731297,0.4739937485797045,0.6343627107276774,0.3507334402933761,0.23918544035606498,0.23833944533577814,0.0,32803,484753,517867,446753,117400,44,330.058670041999,False,24238,confirmed,True,330.058670041999,12
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,oracle_blocks,340000,58270,0.6625879526342886,0.15779275751124375,0.23610722285259067,0.13827906265539425,0.40435993128369174,0.6843793864046521,0.2081952956766606,0.8202867292628548,0.40818901721596884,0.0,0.7572866529146611,1.0,0.7209966383986554,0.0,108300,484753,420615,367415,91200,32,296.33571404100076,False,24238,confirmed,True,296.33571404100076,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,random_blocks,340000,58270,0.40226531662948345,0.20868122536007586,0.20912090022046081,0.14194870710711743,0.2296548426116065,0.8185281732504511,0.567024184197449,0.7486370445633387,0.340399379099173,0.19495168124866627,0.818358927343571,0.7680090235649178,0.793672167468867,0.0,108300,484753,420615,367415,91200,32,303.0953221669988,True,24238,confirmed,True,303.0953221669988,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,learned_features,340000,58270,0.731937532177793,0.2799760757490736,0.5068891646589377,0.28132580843014454,0.43349928876244664,0.8555243633446962,0.2308886864336591,0.8569149311566043,0.4773723575716555,0.353260372526903,0.09415348766139506,0.6306435387007286,6.685002674001069e-05,0.28995495800336357,20694,484753,528970,458924,114762,42,331.5954042090016,False,24238,confirmed,True,331.88535916700494,10
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hddm_w,learned_features_label,340000,58270,0.7012356272524455,0.22157368877541422,0.3214744539364405,0.19153748283695693,0.33280957273221734,0.5521355524363345,0.22859035945005798,0.7154689176287701,0.3041486151918947,0.11800749931408713,0.12477079990831996,0.8649513763985002,0.0012415004966001987,0.28828116599834175,28503,484753,516386,449499,112995,42,326.3153706250014,True,24238,confirmed,True,326.6036517909997,10
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,none,340000,58270,0.686442423202334,0.30759124400978693,0.5236402071136367,0.2816364143206752,0.4053231939163498,0.8550230599558853,0.259069074043399,0.8787507449798496,0.50537474449986,0.8517513642044935,0.08964588585835434,0.0,0.0,0.0,0,484753,481415,413965,17100,6,373.00791941699936,True,24238,confirmed,True,373.00791941699936,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,oracle_rows,340000,58270,0.748189462845375,0.22584474474324712,0.3909076921881571,0.2033879338969453,0.4451797067600882,0.6879887708040906,0.17707470597979127,0.7984307433134333,0.3736690546368777,0.0,0.16389716555886621,1.0,0.0,0.0,32803,484753,455259,383947,25640,10,294.0326603329995,False,24238,confirmed,True,294.0326603329995,4
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,random_rows,340000,58270,0.6933756650077226,0.23310828138234224,0.36944570486774786,0.19709305464831517,0.41148830579166884,0.781431722478444,0.23080586383965546,0.8541435940750906,0.44458916767881057,0.700941987013383,0.27527886011154407,0.23918544035606498,0.23833944533577814,0.0,32803,484753,448114,390982,19197,7,351.2970304590017,False,24238,confirmed,True,351.2970304590017,1
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,oracle_blocks,340000,58270,0.527166638064184,0.21280806477097314,0.4329032882437174,0.20980304301321823,0.33954080754535126,0.9889713254461601,0.3972792777869803,0.7614290187035573,0.30054203527379564,0.0,0.7391416456566583,1.0,0.7209966383986554,0.0,108300,484753,371215,318015,17100,6,295.0854744999997,False,24238,confirmed,True,295.0854744999997,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,random_blocks,340000,58270,0.5371546250214518,0.23958265350685365,0.34116508591348915,0.21142285796673937,0.3018974889118618,0.9076599157810307,0.4334520457180719,0.766479301584152,0.3733814573130052,0.2118708654696217,0.8055141722056689,0.7680090235649178,0.793672167468867,0.0,108300,484753,371215,318015,17100,6,302.87327020799785,False,24238,confirmed,True,302.87327020799785,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,learned_features,340000,58270,0.7334649047537326,0.31116860716120553,0.5009428368747929,0.303083115485668,0.4734181343770385,0.8731702426308402,0.20057561702832533,0.853212721138568,0.48458161609846545,0.33253056122915586,0.07775613110245244,0.6306435387007286,6.685002674001069e-05,0.28995495800336357,20694,484753,458821,398178,17100,6,331.7443871249998,False,24238,confirmed,True,332.03434208300314,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,learned_features_label,340000,58270,0.7135232538184314,0.2639799448646203,0.4151241558420805,0.22707417128882007,0.42640081337550834,0.7568678564267094,0.2102658605267517,0.808612762571455,0.39470550250949615,0.11114837057586197,0.13047215218886088,0.8649513763985002,0.0012415004966001987,0.28828116599834175,28503,484753,457332,389196,23981,9,311.1236394999978,False,24238,confirmed,True,311.41192066599615,3
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,none,340000,58270,0.7477947485841772,0.23769668599661115,0.44944442381266986,0.23255312060778383,0.4698389123729007,0.8246440745939443,0.19216912373695544,0.8549664121331995,0.5395841340610451,0.8426363442368076,0.11400794560317824,0.0,0.0,0.0,0,484753,477615,406365,17100,6,359.8993484999992,False,24238,confirmed,True,359.8993484999992,1
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,oracle_rows,340000,58270,0.762605114123906,0.22534416800017448,0.42804088313348143,0.21760149844844046,0.46503411306042886,0.7653900140364949,0.18183700513500084,0.796044563679049,0.36312268628030636,0.0,0.16727786691114677,1.0,0.0,0.0,32803,484753,445041,373963,20899,8,293.9126612500004,False,24238,confirmed,True,293.9126612500004,3
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,random_rows,340000,58270,0.716543675991076,0.2685242478993631,0.5280378483818418,0.2604506905653642,0.40382375776397517,0.8343693603368759,0.25438959748219314,0.8183267457373601,0.4292697172930672,0.6758528183397859,0.287474214989686,0.23918544035606498,0.23833944533577814,0.0,32803,484753,445341,383699,18555,7,341.2445599169987,False,24238,confirmed,True,341.2445599169987,2
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,oracle_blocks,340000,58270,0.7690921571992448,0.33733152490190244,0.4277986727320852,0.291314907472503,0.6164967174186339,0.8850010026067776,0.11369471591850257,0.9054949330492177,0.7260728485767323,0.0,0.7300691420276568,1.0,0.7209966383986554,0.0,108300,484753,365515,312315,14250,5,284.33467920899784,False,24238,confirmed,True,284.33467920899784,0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,random_blocks,340000,58270,0.6483095932726961,0.2868618701748198,0.42595358875715017,0.28415031344421926,0.37894470026614846,0.8993382795267696,0.30439373861189334,0.7822774508570718,0.3224898955280908,0.21491936713105508,0.8155416762166705,0.7680090235649178,0.793672167468867,0.0,108300,484753,365515,310415,14250,5,247.9529338329994,False,24238,confirmed,True,247.9529338329994,0
